id,label_int,teacher_logit,teacher_prob,teacher_soft_target
TRAIN_0393,1,11.171875,0.9999859359556579,0.9764306901274112
TRAIN_0394,0,-8.578125,0.0001881420755049546,0.054198729823185576
TRAIN_0395,1,13.3046875,0.9999983333403875,0.9882826238622934
TRAIN_0396,0,-8.515625,0.00020027376671813928,0.05527664423478816
TRAIN_0397,0,-8.1875,0.00027803096387751553,0.06127407827034539
TRAIN_0398,0,-11.21875,1.342001350478341e-05,0.023212383589410298
TRAIN_0399,1,15.515625,0.9999998173374148,0.9943580914999767
TRAIN_0400,1,22.484375,0.9999999998281459,0.9994443364010617
TRAIN_0401,0,-5.33203125,0.004810983032601249,0.14463143714297527
TRAIN_0402,0,-9.421875,8.092757566536091e-05,0.04146227271140963
TRAIN_0403,1,16.125,0.9999999006880668,0.9953904278206259
TRAIN_0404,0,-13.0078125,2.2427343541150767e-06,0.012920473039078978
TRAIN_0405,1,13.4140625,0.9999985060157208,0.9886973847488926
TRAIN_0406,1,13.71875,0.99999889840464,0.9897777799565134
TRAIN_0407,1,15.328125,0.9999997796668726,0.9939964042034285
TRAIN_0408,0,-10.3203125,3.295572855043323e-05,0.031065348559350472
TRAIN_0409,0,-8.984375,0.000125337514256461,0.047661723683828344
TRAIN_0410,1,12.65625,0.9999968124347834,0.985496420308618
TRAIN_0411,1,10.625,0.9999756997592568,0.971850343327037
TRAIN_0412,1,14.65625,0.9999995686087695,0.9925006898154228
TRAIN_0413,1,21.5,0.9999999995400946,0.9992287039377128
TRAIN_0414,0,-5.97265625,0.0025409926265789833,0.12016322117034914
TRAIN_0415,1,13.546875,0.9999986918234123,0.9891815513471369
TRAIN_0416,1,10.9921875,0.9999831675894818,0.9750122054090997
TRAIN_0417,1,11.1328125,0.9999853757160159,0.976129165047569
TRAIN_0418,1,14.6171875,0.9999995514241042,0.9924031507168777
TRAIN_0419,1,13.015625,0.9999977747187042,0.9871126971970519
TRAIN_0420,0,-8.421875,0.0002199533724320648,0.05693141748207878
TRAIN_0421,0,-9.4921875,7.54332094672397e-05,0.04054073846348187
TRAIN_0422,1,16.828125,0.9999999508370256,0.9963500129687901
TRAIN_0423,0,-7.890625,0.0003740956047302422,0.06721938671403163
TRAIN_0424,1,12.9921875,0.9999977219477992,0.9870129335139586
TRAIN_0425,0,-8.625,0.00017952796934677737,0.05340332979982423
TRAIN_0426,0,-5.44140625,0.004314687956362679,0.14017923712305794
TRAIN_0427,0,-12.7578125,2.879726079195559e-06,0.014027563738194056
TRAIN_0428,0,-8.109375,0.00030061635882429376,0.06278920859705135
TRAIN_0429,1,19.078125,0.9999999948182603,0.9982725413732704
TRAIN_0430,0,-8.75,0.00015843621910252592,0.05133579311531625
TRAIN_0431,0,-12.3046875,4.530437564868836e-06,0.0162774609127135
TRAIN_0432,0,-7.79296875,0.0004124558901102128,0.06928941251462155
TRAIN_0433,0,-11.5859375,9.295810010307473e-06,0.02059334101065064
TRAIN_0434,0,-9.3359375,8.81892315989113e-05,0.04261582164815406
TRAIN_0435,0,-9.515625,7.36859298114082e-05,0.04023794262361602
TRAIN_0436,0,-7.46484375,0.000572546581632441,0.07668380218329518
TRAIN_0437,0,-5.55078125,0.0038693910084949324,0.13584232400916038
TRAIN_0438,0,-6.01171875,0.0024438866251821328,0.11879340050844574
TRAIN_0439,1,15.6484375,0.9999998400552925,0.9946010962959285
TRAIN_0440,1,13.453125,0.9999985632492775,0.988841968751916
TRAIN_0441,0,-5.18359375,0.005576544822592463,0.1508609267944962
TRAIN_0442,1,12.625,0.9999967112509346,0.9853467771085441
TRAIN_0443,1,15.7890625,0.9999998610376271,0.9948470561147478
TRAIN_0444,1,9.59375,0.9999318512778838,0.9607558023715214
TRAIN_0445,1,22.390625,0.9999999998112552,0.9994267078571112
TRAIN_0446,1,20.390625,0.9999999986053536,0.9988839857401568
TRAIN_0447,1,19.078125,0.9999999948182603,0.9982725413732704
TRAIN_0448,0,-13.03125,2.1907815825757865e-06,0.012821214266594244
TRAIN_0449,1,16.359375,0.9999999214377928,0.9957353653078126
TRAIN_0450,1,17.296875,0.9999999692345963,0.9968763514001466
TRAIN_0451,1,20.953125,0.9999999992053545,0.9990746151133504
TRAIN_0452,1,21.3125,0.999999999445248,0.999179000455576
TRAIN_0453,0,-12.4296875,3.998099246699583e-06,0.01562354749385408
TRAIN_0454,0,-9.28125,9.3145930425751e-05,0.04336579876390677
TRAIN_0455,0,-7.93359375,0.00035836727790970003,0.06632687402359617
TRAIN_0456,1,18.546875,0.999999991185564,0.9979385697162877
TRAIN_0457,1,11.5546875,0.9999904091121345,0.9791955100493928
TRAIN_0458,1,13.4140625,0.9999985060157208,0.9886973847488926
TRAIN_0459,0,-12.3984375,4.125012016790562e-06,0.015784561073809773
TRAIN_0460,0,-9.9296875,4.8704642404957646e-05,0.03523325985505152
TRAIN_0461,0,-12.0390625,5.908796360382963e-06,0.01775766443953033
TRAIN_0462,0,-9.2109375,9.993031795570663e-05,0.04434858139539836
TRAIN_0463,1,14.109375,0.9999992546230292,0.9910145712474399
TRAIN_0464,1,17.21875,0.9999999667346671,0.9967942021510536
TRAIN_0465,0,-4.96875,0.006903838071221878,0.1602660323277607
TRAIN_0466,0,-14.40625,5.53917236522822e-07,0.00814572187492152
TRAIN_0467,0,-11.3515625,1.1750976069904378e-05,0.022229512555612643
TRAIN_0468,0,-12.53125,3.6119830612765793e-06,0.01511133718075797
TRAIN_0469,0,-11.6484375,8.732610271361886e-06,0.02017731832286999
TRAIN_0470,0,-10.0703125,4.231559699903632e-05,0.033674142910779546
TRAIN_0471,0,-11.6015625,9.151693153152242e-06,0.020488554684743848
TRAIN_0472,0,-13.6875,1.136563710667868e-06,0.010328152519305191
TRAIN_0473,1,17.875,0.9999999827421723,0.9974224455454265
TRAIN_0474,0,-12.109375,5.507606023968348e-06,0.017353447027859993
TRAIN_0475,0,-13.6796875,1.145477880120962e-06,0.010354804933205335
TRAIN_0476,1,20.75,0.9999999990263799,0.9990098531614082
TRAIN_0477,1,18.28125,0.9999999885038083,0.997748152720497
TRAIN_0478,1,14.6171875,0.9999995514241042,0.9924031507168777
TRAIN_0479,1,15.1796875,0.9999997444091098,0.9936937999929143
TRAIN_0480,1,13.6484375,0.9999988181607918,0.9895379031419166
TRAIN_0481,1,13.296875,0.999998320268636,0.9882524290281937
TRAIN_0482,0,-10.5234375,2.6897844674087318e-05,0.02909075704256467
TRAIN_0483,0,-9.7734375,5.694102683483241e-05,0.037047168669075196
TRAIN_0484,0,-5.68359375,0.003389783270624741,0.13072868194347034
TRAIN_0485,1,15.9765625,0.9999998847961438,0.9951577454451113
TRAIN_0486,0,-9.828125,5.391084403253366e-05,0.03640230904040562
TRAIN_0487,0,-12.65625,3.1875652166284775e-06,0.014503579691381979
TRAIN_0488,0,-10.8046875,2.0303692256510018e-05,0.02655657099549924
TRAIN_0489,0,-10.203125,3.705296977158347e-05,0.032262925900231436
TRAIN_0490,0,-4.97265625,0.006877107658230662,0.16009087437841343
TRAIN_0491,1,22.65625,0.9999999998552842,0.9994752602910351
TRAIN_0492,1,21.859375,0.9999999996789342,0.9993157196445405
TRAIN_0493,1,24.109375,0.99999999996616,0.9996766521028828
TRAIN_0494,0,-8.15625,0.00028685408238746286,0.06187598572364272
TRAIN_0495,0,-10.296875,3.373722476473661e-05,0.031301370574347044
TRAIN_0496,0,-6.01171875,0.0024438866251821328,0.11879340050844574
TRAIN_0497,0,-9.328125,8.888084683809127e-05,0.042722197546490565
TRAIN_0498,0,-11.484375,1.0289513485400627e-05,0.02128735179345105
TRAIN_0499,1,16.109375,0.9999998991241315,0.9953664685350767
TRAIN_0500,1,14.84375,0.9999996423640822,0.9929518476503593
TRAIN_0501,1,12.7734375,0.9999971649198088,0.9860442896017267
TRAIN_0502,0,-8.5625,0.00019110431587777673,0.054466336128346886
TRAIN_0503,0,-5.59765625,0.0036928530387257985,0.134018532375176
TRAIN_0504,1,16.109375,0.9999998991241315,0.9953664685350767
TRAIN_0505,1,16.109375,0.9999998991241315,0.9953664685350767
TRAIN_0506,1,12.984375,0.9999977040808555,0.9869795098861571
TRAIN_0507,1,10.265625,0.9999651918780389,0.9683812327313545
TRAIN_0508,0,-13.546875,1.3081765876704983e-06,0.010818448652863185
TRAIN_0509,1,14.265625,0.999999362445222,0.9914666926222344
TRAIN_0510,1,13.6796875,0.99999885452212,0.9896451950667947
TRAIN_0511,0,-8.5625,0.00019110431587777673,0.054466336128346886
TRAIN_0512,1,12.4921875,0.9999962441324314,0.9846936454393053
TRAIN_0513,0,-9.828125,5.391084403253366e-05,0.03640230904040562
TRAIN_0514,0,-11.765625,7.766951856747234e-06,0.019419348182448604
TRAIN_0515,0,-5.53125,0.003945406806602022,0.13660839002621936
TRAIN_0516,1,14.328125,0.9999994010726904,0.991641160167292
TRAIN_0517,0,-6.00390625,0.002463007055511523,0.11906627939521157
TRAIN_0518,0,-5.2890625,0.005021149947632315,0.14641240530451416
TRAIN_0519,1,15.8359375,0.9999998674011765,0.9949265397912678
TRAIN_0520,0,-5.46875,0.004198795271471868,0.1390842640110708
TRAIN_0521,0,-8.6484375,0.0001753699377377387,0.05300977201585541
TRAIN_0522,1,13.625,0.9999987901343165,0.9894567130312458
TRAIN_0523,1,15.515625,0.9999998173374148,0.9943580914999767
TRAIN_0524,0,-14.15625,7.112436985392046e-07,0.008847355082930384
TRAIN_0525,0,-5.59765625,0.0036928530387257985,0.134018532375176
TRAIN_0526,0,-13.1953125,1.859292796836363e-06,0.012147170099805137
TRAIN_0527,1,15.5625,0.9999998257021421,0.994445075296309
TRAIN_0528,0,-12.2265625,4.8985691848478e-06,0.016699748907156354
TRAIN_0529,1,11.0546875,0.9999841873975545,0.9755147845953029
TRAIN_0530,0,-9.8828125,5.104190769226477e-05,0.0357682571927922
TRAIN_0531,1,12.6328125,0.9999967368440993,0.9853843298993641
TRAIN_0532,0,-12.1171875,5.464745728073471e-06,0.017309095753668163
TRAIN_0533,1,15.5859375,0.9999998297397469,0.994488065789193
TRAIN_0534,0,-15.46875,1.914287440260102e-07,0.005730246514992078
TRAIN_0535,1,23.9375,0.9999999999598139,0.9996575925421258
TRAIN_0536,0,-7.57421875,0.0005132578848218569,0.07414193948753692
TRAIN_0537,0,-11.7421875,7.951138347609496e-06,0.019568675555312352
TRAIN_0538,0,-5.2890625,0.005021149947632315,0.14641240530451416
TRAIN_0539,1,10.5546875,0.9999739296934315,0.9712020175459071
TRAIN_0540,0,-8.890625,0.0001376546336890011,0.049100382996495946
TRAIN_0541,0,-13.3203125,1.6408204926803617e-06,0.011657216355691358
TRAIN_0542,0,-9.53125,7.254361823018916e-05,0.04003728372695778
TRAIN_0543,0,-5.0859375,0.006145092084085153,0.15507847160659358
TRAIN_0544,1,16.890625,0.9999999538156595,0.9964249987036399
TRAIN_0545,0,-11.28125,1.2606946239951314e-05,0.02274468022099048
TRAIN_0546,1,13.2578125,0.9999982533558623,0.9881002977922424
TRAIN_0547,1,17.609375,0.9999999774915497,0.9971844879958383
TRAIN_0548,1,12.890625,0.9999974784266893,0.9865717452580314
TRAIN_0549,1,12.421875,0.9999959705433985,0.9843363512883317
TRAIN_0550,0,-13.671875,1.1544619641107913e-06,0.010381525403776458
TRAIN_0551,0,-8.4921875,0.0002050221485061691,0.055686042196800484
TRAIN_0552,0,-5.328125,0.004829721745804341,0.14479259656750534
TRAIN_0553,1,17.59375,0.999999977137093,0.9971698272268797
TRAIN_0554,0,-11.7890625,7.587031975839861e-06,0.019271137919768803
TRAIN_0555,1,12.6796875,0.9999968862744222,0.9856076636305632
TRAIN_0556,1,11.6953125,0.9999916672817356,0.980129286039598
TRAIN_0557,0,-10.015625,4.4694071442156975e-05,0.03427239254206661
TRAIN_0558,0,-7.53125,0.0005357805383473942,0.07513115166380041
TRAIN_0559,0,-9.859375,5.225226840386987e-05,0.03603868103846677
TRAIN_0560,0,-10.8125,2.01456908529364e-05,0.026489332788588834
TRAIN_0561,0,-11.234375,1.3211958228877664e-05,0.023094584877210236
TRAIN_0562,1,20.625,0.9999999988967441,0.9989677689632452
TRAIN_0563,1,21.5,0.9999999995400946,0.9992287039377128
TRAIN_0564,1,15.53125,0.9999998201693351,0.9943872355474948
TRAIN_0565,0,-12.34375,4.3568799834673755e-06,0.01607027264796823
TRAIN_0566,0,-10.5078125,2.7321412520836726e-05,0.029238225089222317
TRAIN_0567,1,16.09375,0.9999998975355678,0.9953423852984821
TRAIN_0568,0,-8.578125,0.0001881420755049546,0.054198729823185576
TRAIN_0569,0,-9.296875,9.170196905195048e-05,0.04315024312522192
TRAIN_0570,1,12.90625,0.9999975175199628,0.9866405703543718
TRAIN_0571,0,-5.6328125,0.0035657366623610266,0.13266430634499832
TRAIN_0572,0,-8.21875,0.00026947915555885544,0.06067764724828041
TRAIN_0573,1,11.6875,0.9999916019279651,0.9800785041658179
TRAIN_0574,0,-5.60546875,0.0036642203307843528,0.13371658707974243
TRAIN_0575,0,-5.953125,0.0025909793644293346,0.12085323249047067
TRAIN_0576,1,16.53125,0.9999999338439879,0.995971869602299
TRAIN_0577,0,-10.046875,4.331903899346328e-05,0.03392929143619087
TRAIN_0578,0,-10.8046875,2.0303692256510018e-05,0.02655657099549924
TRAIN_0579,0,-8.6328125,0.00017813112047189374,0.05327183849240075
TRAIN_0580,1,16.125,0.9999999006880668,0.9953904278206259
TRAIN_0581,0,-8.6953125,0.00016734050747377145,0.052230857101425734
TRAIN_0582,0,-7.71484375,0.00044595620507126955,0.07098775096754185
TRAIN_0583,1,16.984375,0.9999999579486794,0.9965346087676394
TRAIN_0584,1,19.5,0.9999999966017321,0.998498817743263
TRAIN_0585,1,13.5703125,0.9999987221272515,0.9892648373909093
TRAIN_0586,0,-9.953125,4.757645425657628e-05,0.034968660417769915
TRAIN_0587,1,16.5,0.999999931743971,0.995929862284104
TRAIN_0588,1,18.03125,0.9999999852385977,0.9975529369501457
TRAIN_0589,0,-12.7578125,2.879726079195559e-06,0.014027563738194056
TRAIN_0590,0,-8.3984375,0.00022516824185623812,0.05735232724025041
TRAIN_0591,0,-9.859375,5.225226840386987e-05,0.03603868103846677
TRAIN_0592,1,12.8828125,0.999997458649795,0.9865372016716949
TRAIN_0593,1,13.8359375,0.9999990202206853,0.9901655358106339
TRAIN_0594,1,21.015625,0.9999999992534996,0.9990936772390314
TRAIN_0595,1,12.7109375,0.9999969820733979,0.985754681095112
TRAIN_0596,0,-9.03125,0.00011959857805023158,0.04695749528757687
TRAIN_0597,0,-8.1171875,0.0002982776415551503,0.06263613629028675
TRAIN_0598,1,8.4453125,0.9997851407471986,0.9434865884067489
TRAIN_0599,1,19.78125,0.9999999974348528,0.9986329743543437
TRAIN_0600,1,13.7890625,0.9999989732001424,0.9900122123459058
TRAIN_0601,0,-8.671875,0.00017130819343483193,0.052618953347713764
TRAIN_0602,0,-8.734375,0.0001609308249869283,0.051590034720633296
TRAIN_0603,0,-10.6796875,2.3007035274670075e-05,0.027655223269579237
TRAIN_0604,0,-8.3828125,0.00022871331472111624,0.05763455558935147
TRAIN_0605,1,11.1796875,0.999986045401392,0.9764905475924671
TRAIN_0606,1,19.78125,0.9999999974348528,0.9986329743543437
TRAIN_0607,0,-8.8984375,0.00013658354314419533,0.048978938335871046
TRAIN_0608,0,-10.1796875,3.7931622297824375e-05,0.03250774136426678
TRAIN_0609,1,12.1484375,0.9999947033859318,0.9828671984371922
TRAIN_0610,1,18.046875,0.999999985467452,0.9975656179914948
TRAIN_0611,0,-8.9296875,0.00013238186559744397,0.048496003243956885
TRAIN_0612,0,-5.3203125,0.004867417345279047,0.14511536292037017
TRAIN_0613,1,13.484375,0.9999986074533888,0.9889563180393597
TRAIN_0614,1,15.3984375,0.9999997946269397,0.9941346616392029
TRAIN_0615,1,15.890625,0.9999998744579564,0.9950177302695786
TRAIN_0616,1,18.265625,0.9999999883227696,0.9977364203708796
TRAIN_0617,1,20.375,0.9999999985833912,0.9988781645404238
TRAIN_0618,1,11.4609375,0.9999894664803045,0.9785492708245106
TRAIN_0619,1,12.6015625,0.9999966332607606,0.9852335475159575
TRAIN_0620,0,-9.75,5.829126566113865e-05,0.03732688734412946
TRAIN_0621,1,13.84375,0.9999990278453811,0.9901908621853507
TRAIN_0622,0,-11.53125,9.818326983657703e-06,0.020964240818127502
TRAIN_0623,1,21.75,0.9999999996418252,0.9992903296008995
TRAIN_0624,0,-9.53125,7.254361823018916e-05,0.04003728372695778
TRAIN_0625,0,-8.328125,0.00024156629828672453,0.058632653899658785
TRAIN_0626,1,18.53125,0.9999999910467569,0.9979278273978442
TRAIN_0627,0,-8.25,0.0002611903190957194,0.060086650174007626
TRAIN_0628,1,22.875,0.9999999998837177,0.9995121428772178
TRAIN_0629,1,24.109375,0.99999999996616,0.9996766521028828
TRAIN_0630,0,-12.5703125,3.4736106438412514e-06,0.014918766861057831
TRAIN_0631,1,23.609375,0.9999999999442071,0.9996180319943242
TRAIN_0632,0,-5.171875,0.00564190850002335,0.15136200762005883
TRAIN_0633,0,-15.953125,1.1793583660728999e-07,0.0048800474922844
TRAIN_0634,1,16.53125,0.9999999338439879,0.995971869602299
TRAIN_0635,1,2.958984375,0.9506864014093018,0.7283620485086241
TRAIN_0636,0,-9.7265625,5.9673520701231884e-05,0.03760863550580657
TRAIN_0637,0,-9.3125,9.028039015031105e-05,0.04293571084651796
TRAIN_0638,1,12.4765625,0.999996184986349,0.9846149465812339
TRAIN_0639,0,-5.83203125,0.002923542904271041,0.12520793129765598
TRAIN_0640,1,10.984375,0.9999830355734896,0.9749486804975505
TRAIN_0641,0,-5.6953125,0.003350423414809838,0.13028542074923347
TRAIN_0642,0,-13.34375,1.6028109878281438e-06,0.01156754855365182
TRAIN_0643,0,-5.57421875,0.0037800954887122844,0.13492782736330974
TRAIN_0644,1,20.109375,0.9999999981523939,0.998774432551617
TRAIN_0645,0,-9.6171875,6.657016376053811e-05,0.03895069243102308
TRAIN_0646,0,-8.859375,0.0001420236402299791,0.049589022984031735
TRAIN_0647,1,20.453125,0.9999999986898511,0.9989069703694271
TRAIN_0648,1,13.9453125,0.9999991217314095,0.9905142868292047
TRAIN_0649,1,11.1796875,0.999986045401392,0.9764905475924671
TRAIN_0650,1,10.15625,0.9999611688901312,0.9672456483547995
TRAIN_0651,0,-11.15625,1.4285517650093407e-05,0.023689471299374428
TRAIN_0652,1,18.96875,0.9999999942193518,0.9982085138629583
TRAIN_0653,1,22.40625,0.9999999998141813,0.9994296842929216
TRAIN_0654,1,14.3671875,0.9999994240172219,0.9917484014309144
TRAIN_0655,1,14.171875,0.9999992997831051,0.9911982005672804
TRAIN_0656,1,11.375,0.999988521231873,0.9779396626340306
TRAIN_0657,1,24.859375,0.999999999984015,0.9997481583917255
TRAIN_0658,1,13.4765625,0.9999985965315255,0.9889278398167658
TRAIN_0659,0,-8.6796875,0.0001699752890963125,0.05248928626344067
TRAIN_0660,1,18.828125,0.9999999933465147,0.9981227000494093
TRAIN_0661,0,-8.3515625,0.00023597174148291185,0.058202927969706546
TRAIN_0662,1,18.5625,0.9999999913222192,0.9979492564600826
TRAIN_0663,1,11.734375,0.9999919865006011,0.9803812990139062
TRAIN_0664,1,23.921875,0.9999999999591811,0.9996558051331065
TRAIN_0665,0,-13.0625,2.123378462433771e-06,0.01269003915065113
TRAIN_0666,0,-9.1640625,0.00010472557180794287,0.04501553160023231
TRAIN_0667,1,17.125,0.9999999634651793,0.9966927757564618
TRAIN_0668,0,-9.3125,9.028039015031105e-05,0.04293571084651796
TRAIN_0669,0,-9.375,8.481104172358075e-05,0.042087727915618836
TRAIN_0670,0,-6.640625,0.0013045066466158164,0.09854101687418683
TRAIN_0671,1,21.8125,0.9999999996635258,0.9993049512866501
TRAIN_0672,1,14.078125,0.9999992309622424,0.9909213380312011
TRAIN_0673,1,19.359375,0.9999999960886177,0.998426887834651
TRAIN_0674,1,11.171875,0.9999859359556579,0.9764306901274112
TRAIN_0675,0,-10.8359375,1.9679025610662346e-05,0.02628861034219084
TRAIN_0676,0,-13.0703125,2.1068542349564543e-06,0.012657452912664202
TRAIN_0677,0,-8.203125,0.0002737216731838081,0.06097518086496481
TRAIN_0678,0,-8.2578125,0.00025915824667153183,0.059939744998964
TRAIN_0679,1,23.515625,0.9999999999387235,0.9996059118065743
TRAIN_0680,0,-5.734375,0.003222484324002434,0.1288171046191719
TRAIN_0681,1,13.7265625,0.9999989069773138,0.9898040946237294
TRAIN_0682,1,22.15625,0.9999999997614042,0.9993801522698257
TRAIN_0683,1,14.6875,0.9999995818812769,0.9925778253805733
TRAIN_0684,0,-8.6484375,0.0001753699377377387,0.05300977201585541
TRAIN_0685,1,10.9609375,0.9999826332806948,0.9747571602750262
TRAIN_0686,0,-10.640625,2.3923509443082864e-05,0.028007520605988132
TRAIN_0687,0,-8.140625,0.0002913700606794303,0.062179006438470914
TRAIN_0688,1,14.6015625,0.9999995443600651,0.9923637835053328
TRAIN_0689,0,-9.0390625,0.00011866796497892348,0.04684108974850057
TRAIN_0690,0,-17.015625,4.0757537674506e-08,0.0034296039240944865
TRAIN_0691,1,12.2734375,0.9999953257515817,0.9835548989731202
TRAIN_0692,1,14.328125,0.9999994010726904,0.991641160167292
TRAIN_0693,1,19.296875,0.9999999958363552,0.9983938240858393
TRAIN_0694,1,15.84375,0.9999998684330687,0.9949396679680339
TRAIN_0695,1,21.09375,0.9999999993096,0.9991169541522155
TRAIN_0696,0,-5.67578125,0.003416278843770214,0.13102490073117706
TRAIN_0697,1,14.0859375,0.999999236946937,0.9909447358132779
TRAIN_0698,0,-13.1171875,2.010374549181558e-06,0.01246366310872158
TRAIN_0699,0,-12.4453125,3.936114707148965e-06,0.01554364793077063
TRAIN_0700,0,-11.265625,1.2805474213228684e-05,0.022860735937549705
TRAIN_0701,1,11.2734375,0.9999872941775114,0.9771973640319939
TRAIN_0702,1,15.0859375,0.9999997192883303,0.9934949219046509
TRAIN_0703,1,11.90625,0.9999932519484098,0.9814534354878828
TRAIN_0704,1,17.015625,0.9999999592424623,0.9965703960759055
TRAIN_0705,1,1.5849609375,0.8299059606928785,0.6290912663943946
TRAIN_0706,0,-9.0,0.00012339457598623172,0.04742587317756678
TRAIN_0707,0,-5.609375,0.0036499870312098376,0.13356583027590815
TRAIN_0708,0,-8.9453125,0.00013032974249234988,0.04825623355710922
TRAIN_0709,1,11.65625,0.9999913353468521,0.9798741022766593
TRAIN_0710,1,11.1875,0.9999861539954363,0.9765502566921433
TRAIN_0711,1,27.328125,0.9999999999986462,0.9998893884028537
TRAIN_0712,1,26.8125,0.9999999999977329,0.9998686482029348
TRAIN_0713,0,-9.5390625,7.197911994931084e-05,0.0399373142069266
TRAIN_0714,0,-5.38671875,0.00455611371445455,0.14239082577313159
TRAIN_0715,0,-5.078125,0.006192990157855187,0.15541999990241692
TRAIN_0716,0,-10.8125,2.01456908529364e-05,0.026489332788588834
TRAIN_0717,0,-10.84375,1.952588520864222e-05,0.02622203230550898
TRAIN_0718,1,21.46875,0.9999999995254956,0.9992206339069791
TRAIN_0719,1,12.1796875,0.9999948663447785,0.9830417280470726
TRAIN_0720,0,-9.4609375,7.782753021574925e-05,0.040947862321921255
TRAIN_0721,1,18.625,0.9999999918479795,0.9979914533934414
TRAIN_0722,0,-11.2109375,1.3525266551618502e-05,0.02327150271251871
TRAIN_0723,1,17.578125,0.9999999767770548,0.9971550903350206
TRAIN_0724,0,-9.7109375,6.061318495608067e-05,0.037797601757826094
TRAIN_0725,0,-8.75,0.00015843621910252592,0.05133579311531625
TRAIN_0726,0,-10.65625,2.3552618543037957e-05,0.027866081648265494
TRAIN_0727,0,-9.28125,9.3145930425751e-05,0.04336579876390677
TRAIN_0728,0,-9.8828125,5.104190769226477e-05,0.0357682571927922
TRAIN_0729,0,-12.578125,3.4465788845184153e-06,0.014880543820220105
TRAIN_0730,0,-16.375,7.734421308928789e-08,0.004242574785247192
TRAIN_0731,0,-7.421875,0.0005976693711028653,0.07770408197280639
TRAIN_0732,0,-9.328125,8.888084683809127e-05,0.042722197546490565
TRAIN_0733,1,13.0078125,0.9999977572656459,0.9870795269609209
TRAIN_0734,1,15.0625,0.9999997126314468,0.9934442364196081
TRAIN_0735,1,23.640625,0.9999999999459237,0.9996219886801566
TRAIN_0736,1,13.0390625,0.9999978262671778,0.987211704447698
TRAIN_0737,1,18.03125,0.9999999852385977,0.9975529369501457
TRAIN_0738,0,-12.34375,4.3568799834673755e-06,0.01607027264796823
TRAIN_0739,1,13.6328125,0.9999987995495545,0.989483845427202
TRAIN_0740,0,-10.609375,2.4682904407607285e-05,0.028292493073545717
TRAIN_0741,1,14.8359375,0.99999963955911,0.9929335990367509
TRAIN_0742,1,11.953125,0.9999935609622008,0.9817357216481429
TRAIN_0743,1,13.28125,0.9999982938167612,0.9881918085211785
TRAIN_0744,1,23.609375,0.9999999999442071,0.9996180319943242
TRAIN_0745,0,-14.125,7.338209805254081e-07,0.008939168563406263
TRAIN_0746,1,12.640625,0.9999967622380979,0.9854217878750017
TRAIN_0747,1,15.203125,0.9999997503298649,0.9937425681457563
TRAIN_0748,1,15.6875,0.9999998461826772,0.9946705666093373
TRAIN_0749,1,10.34375,0.9999678076655029,0.9691689504190107
TRAIN_0750,1,18.578125,0.9999999914567558,0.9979598879155575
TRAIN_0751,1,14.140625,0.9999992775558509,0.9911068555990394
TRAIN_0752,1,20.078125,0.9999999980937446,0.9987616153935172
TRAIN_0753,1,17.375,0.9999999715466527,0.9969564019849861
TRAIN_0754,0,-13.2421875,1.7741497317865673e-06,0.01196109824980955
TRAIN_0755,1,14.2890625,0.9999993772141536,0.9915325370506101
TRAIN_0756,0,-16.453125,7.153170410054786e-08,0.004133968090452445
TRAIN_0757,0,-8.6953125,0.00016734050747377145,0.052230857101425734
TRAIN_0758,1,23.78125,0.9999999999530176,0.9996392928348088
TRAIN_0759,0,-10.515625,2.7108801365572047e-05,0.029164400658124093
TRAIN_0760,1,15.6171875,0.9999998349781033,0.9945448721787696
TRAIN_0761,0,-8.453125,0.00021318756129065197,0.05637471860542549
TRAIN_0762,1,12.8046875,0.9999972521458168,0.9861869094473753
TRAIN_0763,0,-9.3515625,8.682210299865953e-05,0.04240382863184671
TRAIN_0764,1,11.453125,0.9999893838657626,0.9784945396393944
TRAIN_0765,1,14.4609375,0.9999994755616856,0.9920002454916221
TRAIN_0766,1,23.953125,0.999999999960437,0.9996593706722667
TRAIN_0767,0,-13.7109375,1.110235269898378e-06,0.01024860192315863
TRAIN_0768,1,14.4140625,0.9999994503933792,0.991875291221819
TRAIN_0769,1,13.0234375,0.9999977920359425,0.9871457833854548
TRAIN_0770,0,-10.8203125,1.9988918976691774e-05,0.026422260200319816
TRAIN_0771,1,12.4296875,0.9999960019007533,0.9843764525061459
TRAIN_0772,1,21.953125,0.9999999997076663,0.9993367587745101
TRAIN_0773,0,-5.6171875,0.003621685478675127,0.13326474796582158
TRAIN_0774,1,12.359375,0.9999957106668901,0.9840118743829724
TRAIN_0775,0,-6.1484375,0.0021322616859826855,0.11410501916978454
TRAIN_0776,1,16.75,0.9999999468421502,0.9962540734899408
TRAIN_0777,1,18.46875,0.9999999904693223,0.9978842965994068
TRAIN_0778,0,-6.171875,0.0020829707830458,0.113317669818141
TRAIN_0779,0,-5.1953125,0.005511934210807019,0.1503612108783186
TRAIN_0780,1,20.0,0.9999999979388463,0.9987289837369187
TRAIN_0781,1,11.15625,0.9999857144823499,0.9763105287006256
TRAIN_0782,1,15.8828125,0.999999873473318,0.9950048035954998
TRAIN_0783,0,-11.75,7.889262586245034e-06,0.019518775144003638
TRAIN_0784,0,-5.25390625,0.005199880176696375,0.1478830425207746
TRAIN_0785,0,-13.0390625,2.1737328221013914e-06,0.012788295552301923
